"Groupe d'aliment","Sous-groupe d'aliment","Changement climatique (kg CO2 eq/kg de produit) - Agriculture","Changement climatique (kg CO2 eq/kg de produit) - Transformation","Changement climatique (kg CO2 eq/kg de produit) - Emballage","Changement climatique (kg CO2 eq/kg de produit) - Transport","Changement climatique (kg CO2 eq/kg de produit) - Supermarché et distribution","Changement climatique (kg CO2 eq/kg de produit) - Consommation","Score unique EF (mPt / kg de produit) - Agriculture","Score unique EF (mPt / kg de produit) - Transformation","Score unique EF (mPt / kg de produit) - Emballage","Score unique EF (mPt / kg de produit) - Transport","Score unique EF (mPt / kg de produit) - Supermarché et distribution","Score unique EF (mPt / kg de produit) - Consommation"
"lait et produits laitiers","crèmes et spécialités à base de crème",2.8193283,0.44110244,0.20585948,0.18204666,0.028567558,0.0047993021,0.23516261,0.068109535,0.015478282000000001,0.013925746000000001,0.0086797816,0.0024293397
"entrées et plats composés","feuilletées et autres entrées",1.5762414,0.42472441,0.10295448,0.43761972,0.030685111,0.066566382,0.21458696,0.061901611999999995,0.01560401,0.035098828,0.0089786658,0.033694973
"lait et produits laitiers","fromages",4.4136252,0.42380356,0.21225468,0.26101703,0.030685111,0.0047993021,0.44981161,0.067772041,0.01612221,0.020242448,0.0089786658,0.0024293397
"lait et produits laitiers","fromages",4.7126103,0.22452742,0.26662691,0.25844052,0.029050683,0.0047993021,0.41632178999999997,0.028839787,0.019721226,0.020064567000000002,0.0088270864,0.0024293397
"lait et produits laitiers","fromages",4.7126103,0.22452742,0.26662691,0.25844052,0.029050683,0.0047993021,0.41632178999999997,0.028839787,0.019721226,0.020064567000000002,0.0088270864,0.0024293397
"lait et produits laitiers","fromages",4.7126103,0.22452742,0.26662691,0.25844052,0.029050683,0.0047993021,0.41632178999999997,0.028839787,0.019721226,0.020064567000000002,0.0088270864,0.0024293397
"produits céréaliers","céréales de petit-déjeuner et biscuits",4.5649571,0.30914227,0.10868914,0.12860414,0.029120657,0,0.42279176,0.050097131,0.016470524,0.010007618999999999,0.0098990521,0
"aides culinaires et ingrédients divers","algues",4.9316244,1.0677105,0.2946594,0.21146804,0.030021296,0.012317297,0.66759478,0.5325735899999999,0.022225138,0.019453818999999997,0.010205208,0.00052192787
"viandes, œufs, poissons","poissons crus",0.71861496,0,0.28844568,0.89751426,0.030308663,0.0047993021,0.13506585,0,0.01768459,0.074894167,0.0089437534,0.0024293397
"aides culinaires et ingrédients divers","denrées destinées à une alimentation particulière",1.7444572,0.23678246,0.24238721,0.19951048,0.032692835,0.0047993021,0.15383634,0.041975686,0.023245669,0.015301153,0.0091648653,0.0024293397
"aides culinaires et ingrédients divers","denrées destinées à une alimentation particulière",1.7444572,0.23678246,0.24238721,0.19951048,0.032692835,0.0047993021,0.15383634,0.041975686,0.023245669,0.015301153,0.0091648653,0.0024293397
"aides culinaires et ingrédients divers","denrées destinées à une alimentation particulière",1.7444572,0.23678246,0.24238721,0.19951048,0.032692835,0.0047993021,0.15383634,0.041975686,0.023245669,0.015301153,0.0091648653,0.0024293397
"aides culinaires et ingrédients divers","denrées destinées à une alimentation particulière",1.7444572,0.23678246,0.24238721,0.19951048,0.032692835,0.0047993021,0.15383634,0.041975686,0.023245669,0.015301153,0.0091648653,0.0024293397
"produits sucrés","sucres, miels et assimilés",0.31935519,0.19890807,0.091169282,0.12942842,0.014765554,0,0.095011319,0.015878647,0.019512496,0.010483305,0.004824111,0
"produits sucrés","sucres, miels et assimilés",0.84338911,0,0.091169282,0.11205308,0.014765554,0,0.23224057,0,0.019512496,0.0086804311,0.004824111,0
"produits sucrés","sucres, miels et assimilés",0.31935519,0.19890807,0.091169282,0.12942842,0.014765554,0,0.095011319,0.015878647,0.019512496,0.010483305,0.004824111,0
"fruits, légumes, légumineuses et oléagineux","fruits",0.53507426,0,0,0.1704366,0.03993612,0.099564814,0.82755991,0,0,0.013259629,0.012872902,0.0042189169
"viandes, œufs, poissons","produits à base de poissons et produits de la mer",0.81502315,0.19860512,0.29054328,0.19429792,0.030685111,0.0047993021,0.09014521099999999,0.039124413999999996,0.017842901,0.014985662,0.0089786658,0.0024293397
"viandes, œufs, poissons","produits à base de poissons et produits de la mer",0.81502315,0.19860512,0.29054328,0.19429792,0.030685111,0.0047993021,0.09014521099999999,0.039124413999999996,0.017842901,0.014985662,0.0089786658,0.0024293397
"entrées et plats composés","plats composés",2.0142244,0.024816517,0.23814685,0.31404883,0.030685111,0.012726077,0.34465852,0.0047805264,0.018794267,0.02740165,0.0089786658,0.0064417627
"entrées et plats composés","salades composées et crudités",0.938363,0.31237841,0.29054328,0.22765859,0.030685111,0.0047993021,0.21318799,0.026884131000000002,0.017842901,0.0177339,0.0089786658,0.0024293397
"entrées et plats composés","salades composées et crudités",0.26564918,0.10341582,0.29054328,0.21403801,0.030685111,0.0047993021,0.09861789,0.011877601000000002,0.017842901,0.016668221,0.0089786658,0.0024293397
"viandes, œufs, poissons","poissons crus",9.4787825,0,0.28844568,1.1647231,0.030308663,0.0047993021,1.7433901,0,0.01768459,0.097690587,0.0089437534,0.0024293397
"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses",2.2861904,0.17285449,0.28581962,0.26155899,0.029120657,0,0.4961339,0.035580802,0.021558384,0.024849571,0.0098990521,0
"entrées et plats composés","plats composés",32.101369,0.20951196,0.21221738,0.21828242,0.030685111,0.012726077,3.1462301,0.042005174,0.016118590000000002,0.016917135,0.0089786658,0.0064417627
"entrées et plats composés","plats composés",2.8975477,0.9857261,0.21221738,0.28434774,0.030685111,0.012726077,0.55878817,0.09243794500000001,0.016118590000000002,0.022428422,0.0089786658,0.0064417627
"fruits, légumes, légumineuses et oléagineux","fruits",0.14847666,0,0,0.1704366,0.03993612,0.099564814,0.09643222600000001,0,0,0.013259629,0.012872902,0.0042189169
"aides culinaires et ingrédients divers","condiments",0.43218088,0.22887611,0.51781562,0.34638276,0.030685111,0.012726077,0.19741506,0.042868453,0.053822224,0.02726229,0.0089786658,0.0064417627
"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules",0.22767182,0,0.13575342,0.55687337,0.061771047,0.10556394,0.04962849,0,0.020577671,0.050357627,0.017737811000000003,0.0072555916
"viandes, œufs, poissons","produits à base de poissons et produits de la mer",0.70927013,0.23184597,0.29055129,0.19862511,0.030685111,0.0047993021,0.17136296,0.041879412,0.017843677999999998,0.015380406,0.0089786658,0.0024293397
"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules",0.18208283,0,0,0.40861164,0.049416837,0.0047993021,0.039690885,0,0,0.037184076999999996,0.014190249,0.0024293397
"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules",0.32406409,0,0.39159637,0.7439513,0.087950204,0.25277316,0.07064032399999999,0,0.030087124,0.067455707,0.025255265,0.021989891
"entrées et plats composés","pizzas, tartes et crêpes salées",1.9530744,0.22969547,0.102938,0.25340667,0.030685111,0.066566382,0.17564427000000002,0.041999166000000004,0.015602412000000001,0.019900728,0.0089786658,0.033694973
"entrées et plats composés","pizzas, tartes et crêpes salées",1.9530744,0.22969547,0.102938,0.25340667,0.030685111,0.066566382,0.17564427000000002,0.041999166000000004,0.015602412000000001,0.019900728,0.0089786658,0.033694973
"entrées et plats composés","pizzas, tartes et crêpes salées",3.0805493,0.31750975,0.10295408,0.21940546,0.030685111,0.066566382,0.29963498,0.054743475,0.015603971999999999,0.016852175,0.0089786658,0.033694973
"produits céréaliers","gâteaux et pâtisseries",7.4873853,0.72784991,0.30176198,0.21136713,0.029120657,0,0.5811170999999999,0.099132798,0.018690283,0.019100216,0.0098990521,0
"produits céréaliers","gâteaux et pâtisseries",2.8048508,0.31333813,0.30176799,0.15826687,0.029120657,0,0.33794744,0.05025502,0.018690866,0.012829949,0.0098990521,0
"entrées et plats composés","pizzas, tartes et crêpes salées",3.4021348,0.36770173,0.10293657,0.21830179,0.030685111,0.066566382,0.33297622,0.062897885,0.015602272000000002,0.016754317,0.0089786658,0.033694973
"entrées et plats composés","pizzas, tartes et crêpes salées",4.2105797,0.38885322,0.102948,0.22758669,0.030685111,0.066566382,0.41721199999999997,0.064270992,0.015603380999999998,0.017502517,0.0089786658,0.033694973
"entrées et plats composés","pizzas, tartes et crêpes salées",3.2069132,0.30775818,0.10293612,0.22633382,0.030685111,0.066566382,0.47990334,0.055020041,0.015602229,0.017368871,0.0089786658,0.033694973
"produits céréaliers","gâteaux et pâtisseries",1.956887,0.24369028,0.30175887,0.1425848,0.029120657,0,0.18817161999999998,0.043571696,0.018689981,0.011136706,0.0098990521,0
"produits céréaliers","gâteaux et pâtisseries",1.612532,0.22075034,0.30176115,0.21608375,0.029120657,0,0.54800057,0.040469702,0.018690202000000003,0.017694821,0.0098990521,0
"produits céréaliers","gâteaux et pâtisseries",2.3867521,0.2415759,0.30178042,0.27030849,0.029120657,0,0.41280801,0.042861114,0.018692073,0.022728501,0.0098990521,0
"produits céréaliers","gâteaux et pâtisseries",2.3867521,0.2415759,0.30178042,0.27030849,0.029120657,0,0.41280801,0.042861114,0.018692073,0.022728501,0.0098990521,0
"entrées et plats composés","pizzas, tartes et crêpes salées",1.9530744,0.22969547,0.102938,0.25340667,0.030685111,0.066566382,0.17564427000000002,0.041999166000000004,0.015602412000000001,0.019900728,0.0089786658,0.033694973
"entrées et plats composés","pizzas, tartes et crêpes salées",2.6383669,0.29267469,0.10294329,0.28388774,0.030685111,0.066566382,0.23410556000000002,0.051214227,0.015602924000000002,0.022369886999999998,0.0089786658,0.033694973
"produits céréaliers","gâteaux et pâtisseries",3.5082624,0.33444657,0.30175846,0.15720957,0.029120657,0,0.48585129,0.055391563,0.018689941,0.012895979,0.0098990521,0
"entrées et plats composés","pizzas, tartes et crêpes salées",4.2105797,0.38885322,0.102948,0.22758669,0.030685111,0.066566382,0.41721199999999997,0.064270992,0.015603380999999998,0.017502517,0.0089786658,0.033694973
"produits céréaliers","gâteaux et pâtisseries",3.5082624,0.33444657,0.30175846,0.15720957,0.029120657,0,0.48585129,0.055391563,0.018689941,0.012895979,0.0098990521,0
"produits céréaliers","gâteaux et pâtisseries",1.835857,0.21162966,0.30176343,0.14704341,0.029120657,0,0.42003679,0.040923496,0.018690423999999997,0.011455345,0.0098990521,0
"produits céréaliers","gâteaux et pâtisseries",1.8992665,0.23150402,0.30175908,0.13474,0.029120657,0,0.16752457,0.041723473000000004,0.018690000999999998,0.010514651,0.0098990521,0
"entrées et plats composés","pizzas, tartes et crêpes salées",3.0771864,0.33776373,0.10294623,0.22123382,0.030685111,0.066566382,0.30400115,0.058348146,0.015603210000000001,0.016966445,0.0089786658,0.033694973
"produits céréaliers","gâteaux et pâtisseries",2.5173127,0.27136313,0.30175514,0.13514092,0.029120657,0,0.21691382,0.045245062,0.018689619,0.010580563000000001,0.0098990521,0
"entrées et plats composés","plats composés",1.9779754,0.2525881,0.10291973,0.24089074,0.030685111,0.012726077,0.22103523,0.053143134,0.015600638000000002,0.018546681000000002,0.0089786658,0.0064417627
"produits céréaliers","pains et viennoiseries",0.90027443,0.17691507,0.1087913,0.14402893,0.0064852108,0,0.1257729,0.038171464,0.01648044,0.011409830000000001,0.0014414118,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",0.90027443,0.17691507,0.1087913,0.14402893,0.029120657,0,0.1257729,0.038171464,0.01648044,0.011409830000000001,0.0098990521,0
"produits céréaliers","céréales de petit-déjeuner et biscuits",0.90027443,0.17691507,0.1087913,0.14402893,0.029120657,0,0.1257729,0.038171464,0.01648044,0.011409830000000001,0.0098990521,0
"aides culinaires et ingrédients divers","ingrédients divers",0.36859603,0.71604806,0.2079139,0.1043436,0.025725927,0,0.058250028,0.049202707,0.015685184,0.0080823594,0.0095738569,0
"viandes, œufs, poissons","charcuteries",4.4019391,1.0825276,0.39945676,0.26145425,0.030685111,0.0047993021,0.73028017,0.14799344,0.028201318,0.020489968,0.0089786658,0.0024293397
"viandes, œufs, poissons","produits à base de poissons et produits de la mer",6.8762588,0.25423311,0.29054328,0.79199544,0.030685111,0.0047993021,1.2149459999999999,0.049535558,0.017842901,0.06582859699999999,0.0089786658,0.0024293397
"viandes, œufs, poissons","charcuteries",3.7072357,0.8460315,0.37659837,0.24482915,0.030685111,0.0047993021,0.61391917,0.1261298,0.026027329,0.019088023,0.0089786658,0.0024293397
"viandes, œufs, poissons","produits à base de poissons et produits de la mer",6.8762588,0.25423311,0.29054328,0.79199544,0.030685111,0.0047993021,1.2149459999999999,0.049535558,0.017842901,0.06582859699999999,0.0089786658,0.0024293397
"entrées et plats composés","plats composés",0.79161611,0.20434325,0.21221738,0.21882894,0.030685111,0.012726077,0.11674958,0.041837337999999995,0.016118590000000002,0.016781042,0.0089786658,0.0064417627
"fruits, légumes, légumineuses et oléagineux","légumes",0.14689403,0,0.26496924,0.27066778,0.12201388,0.11285752,0.026009418000000003,0,0.020358111,0.020740446000000003,0.035870283,0.014103048
"boissons","boissons sans alcool",0.038005953,0,0.0026754522,0.0024293426,0.00012657062,0.0082030341,0.0095939783,0,0.00019809128,0.00022773978,0.000044498568999999996,0.0043304114
"boissons","boissons sans alcool",0.038005953,0,0.0026754522,0.0024293426,0.00012657062,0.0082030341,0.0095939783,0,0.00019809128,0.00022773978,0.000044498568999999996,0.0043304114
"boissons","boissons sans alcool",0.038005953,0,0.0026754522,0.0024293426,0.00012657062,0.0082030341,0.0095939783,0,0.00019809128,0.00022773978,0.000044498568999999996,0.0043304114
"boissons","boissons sans alcool",0.038005953,0,0.0026754522,0.0024293426,0.00012657062,0.0082030341,0.0095939783,0,0.00019809128,0.00022773978,0.000044498568999999996,0.0043304114
"viandes, œufs, poissons","produits à base de poissons et produits de la mer",4.9956914,2.3283961,1.2082338,1.0296571,0.017164629,0.14513193,0.93251738,0.19537191,0.18227786,0.08675301099999999,0.0056929426,0.0058435791
"viandes, œufs, poissons","produits à base de poissons et produits de la mer",4.9956914,0.86902326,1.2082338,1.0296571,0.017164629,0.14513193,0.93251738,0.08488606300000001,0.18227786,0.08675301099999999,0.0056929426,0.0058435791
"viandes, œufs, poissons","poissons crus",3.3371218,0,0.28844568,0.7799424,0.030308663,0.0047993021,0.62292161,0,0.01768459,0.064863743,0.0089437534,0.0024293397
"viandes, œufs, poissons","produits à base de poissons et produits de la mer",11.802108,0.92695815,1.5612984,1.0960362,0.020119891,0.099564814,2.1945249000000002,0.090545134,0.22130086,0.092360981,0.0059803099,0.0042189169
"viandes, œufs, poissons","poissons crus",7.3910702,0,0.28844568,0.7799424,0.030308663,0.0047993021,1.3743212,0,0.01768459,0.064863743,0.0089437534,0.0024293397
"viandes, œufs, poissons","produits à base de poissons et produits de la mer",9.0249255,0,0.3522089,0.95235492,0.037008636,0.067627306,1.6781259,0,0.02159391,0.07920239300000001,0.010920842,0.034231999
"viandes, œufs, poissons","poissons crus",3.3147283,0,0.28844568,0.7799424,0.030308663,0.0047993021,0.6190150099999999,0,0.01768459,0.064863743,0.0089437534,0.0024293397
"viandes, œufs, poissons","produits à base de poissons et produits de la mer",4.0386221,1.8823244,0.97675687,0.83211045,0.014104999,0.036453694,0.7538666799999999,0.15794276,0.14735592,0.07011078400000001,0.0045906531,0.0012997298
"viandes, œufs, poissons","produits à base de poissons et produits de la mer",4.1714023,0.86902326,1.2082338,0.88269232,0.017164629,0.14513193,0.77865201,0.08488606300000001,0.18227786,0.07421498,0.0056929426,0.0058435791
"viandes, œufs, poissons","poissons crus",3.3371218,0,0.28844568,0.7799424,0.030308663,0.0047993021,0.62292161,0,0.01768459,0.064863743,0.0089437534,0.0024293397
"viandes, œufs, poissons","poissons cuits",4.0748194,0,0.25734164,0.95235492,0.037008636,0.067627306,0.76062342,0,0.019501654,0.07920239300000001,0.010920842,0.034231999
"aides culinaires et ingrédients divers","herbes",0.32375374,0,0.33443152,0.16406077,0.031675203,0.099564814,0.09117739,0,0.02476141,0.012761644,0.011921128999999999,0.0042189169
"aides culinaires et ingrédients divers","herbes",0.25900299,0,0.49690685,0.17690961,0.078554051,0,0.07294191200000001,0,0.051649676000000005,0.01375452,0.029739628,0
"entrées et plats composés","pizzas, tartes et crêpes salées",1.696624,0.17008854,0.10298176,0.37039145,0.030685111,0.066566382,0.35011031,0.035310731,0.015606658999999998,0.029877032,0.0089786658,0.033694973
"lait et produits laitiers","produits laitiers frais et assimilés",10.825293,2.3247497,0.21222647,0.31434443,0.030685111,0.0047993021,1.7677408,0.26965942,0.016119472,0.02673452,0.0089786658,0.0024293397
"boissons","boissons sans alcool",0.038005953,0,0.0026754522,0.0024293426,0.00012657062,0.0082030341,0.0095939783,0,0.00019809128,0.00022773978,0.000044498568999999996,0.0043304114
"entrées et plats composés","sandwichs",1.3857604,0.28165624,0.27535258,0.19970966,0.030685111,0.0047993021,0.13339198,0.042214265,0.020556614,0.015303287,0.0089786658,0.0024293397
"entrées et plats composés","plats composés",0.093814701,0.13621878,0.21221738,0.1911939,0.030685111,0.012726077,0.014701421000000001,0.031610517,0.016118590000000002,0.014592373,0.0089786658,0.0064417627
"entrées et plats composés","plats composés",0.32875918,0.25276144,0.21221738,0.29019878,0.030685111,0.012726077,0.068140555,0.044920245,0.016118590000000002,0.023416045,0.0089786658,0.0064417627
"fruits, légumes, légumineuses et oléagineux","légumes",0.19941101,0,0,0.1704366,0.03993612,0.099564814,0.044577969999999995,0,0,0.013259629,0.012872902,0.0042189169
